"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin7","fin8","fin9a","fin9b","fin10","fin11_0","fin11_1","fin11_2","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin13_1","fin13a","fin13b","fin13c","fin13d","fin13e","fin13f","fin13f_1","fin14a","fin14b","fin14c","fin14d","fin14e","fin15","fin16","fin17a","fin17b","fin17c","fin17d","fin17e","fin17f","fin18","fin19","fin20","fin21","fin22a","fin22a_1","fin22b","fin22c","fin22d","fin22e","fin22f","fin22g","fin22h","fin23","fin24","fin24a","fin24b","fin24c","fin24d1","fin24d2","fin24d3","fin25e1","fin25e2","fin25e3","fin25e4","fin26a","fin26b","fin27","fh1","fin28","fh2","fin29","fh2a","fin30","fin31a","fin31b","fin31c","fin31d","fin32","fin33","fin34a","fin34b","fin34c","fin34d","fin35","fin36","fin36a","fin37","fin38","fin39a","fin39b","fin39c","fin39d","fin40","fin41","fin41a","fin42","fin43a","fin43b","fin43c","fin43d","fin44","fin45","internet_use","con1","con2a","con2b","con2c","con2d","con2e","con2f","con2g","con3","con4","con5","con6","con7","con8","con9","con10","con11","con12","con13","con14","con15","con16","con17","con18","con19","con20","con21","con22","con23","con24","con25","con26","con27","con28","con29","con30a","con30b","con30c","con30d","con30e","con30f","con30g","con30h","con31a","con31b","con31c","con31d","con31e","con31f","con31g","con31h","con32","fin46","fin47","fin48a","fin48b","fin48c","fin48d","fin48e","fin48f","fin49a","fin49b","fin49c","fin49d","fin49e","fin49f","fin50","fin51"
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,159609152,0.537062490848686,1,19,2,5,1,1,0,0,0,0,0,0,5,3,4,4,0,4,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,2,2,,,,,,,,,,,3,,3,,2,2,,,,,3,,,,,,,,,1,2,2,2,2,2,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,8,2,,2,1,2,1,1,,1,1,1,,1,2,2,1,2,2,1,2,,,,,,,,,,2,,1,2,2,1,2,2,2,2,2,2,2,3,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,159668032,0.630219840965961,2,24,2,4,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,4,2,,,,,,,,,,,2,,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,159804421,1.34930914569692,1,48,1,1,1,1,0,0,0,0,1,1,4,4,4,2,0,2,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,1,,,,,2,2,,2,,1,1,2,2,1,,,,7,,5,1,1,1,,,,,,,,,2,,1,2,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,8,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,1,2,2,2,2,4,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,159857860,0.518310782555515,1,26,2,4,2,1,0,0,0,0,0,1,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,3,2,2,2,,,,,,,,,,,1,2,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,1,1,2,1,2,2,2,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,2,2,2,1,2,2,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,159873932,0.759126854557946,1,24,2,4,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,3,1,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,2,,2,2,,2,1,,1,1,1,,1,2,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,159954159,1.1348921533462,1,16,1,5,2,1,0,0,0,0,0,0,4,4,4,4,0,4,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,7,,4,1,1,1,,,,,,,,,2,,1,1,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,2,1,1,2,2,,1,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,2,,1,2,1,2,2,2,2,2,2,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,160016942,0.475203139499167,1,23,1,1,2,1,1,0,1,0,1,0,4,4,4,4,0,4,3,0,1,2,2,3,3,2,2,2,2,2,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,7,,1,2,,,,2,2,,2,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,2,2,2,2,2,2,1,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,160210451,1.46524339625011,1,27,2,4,1,1,0,0,0,0,0,1,4,4,4,2,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,2,2,2,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,2,2,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,2,,2,1,2,2,1,,1,1,2,,1,2,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,160213896,0.46007688155027,1,24,2,5,2,2,0,0,0,0,0,0,4,4,4,4,0,3,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,4,,2,,2,2,2,,,2,2,2,3,2,,,,,,,,,,,2,,2,,1,1,2,2,,3,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,1,2,2,1,2,2,2,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,160249798,1.75104295780775,2,24,1,1,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,7,,4,2,,,,,,,,,,,2,,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,8,1,1,2,2,,2,2,1,2,1,4,,1,1,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,160271020,0.328288035152885,2,29,2,5,1,1,1,0,1,0,1,0,4,4,4,4,0,4,2,0,1,2,2,4,3,1,2,2,2,2,,,,,,,,,,,,,,,,,,2,2,2,1,2,1,2,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,3,1,1,2,,,,2,2,,2,2,2,,2,,1,2,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,1,2,2,2,2,2,1,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,160281430,0.893380385310165,2,24,2,5,2,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,2,2,2,1,2,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,2,2,2,2,2,2,2,2,,2,,,,2,,,,,,,,,,,,,,,,2,1,1,2,,2,2,2,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,160462037,0.83301379440643,1,19,2,2,2,1,0,0,0,0,1,0,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,2,3,4,2,,,,,,,,,,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,2,,2,2,,1,1,,3,1,3,,1,1,2,1,1,2,2,2,,,,,,,,,,2,,2,2,2,1,2,2,2,2,2,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,160535975,0.273613147809961,2,28,2,5,2,1,0,1,1,1,1,1,1,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,2,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,1,,1,2,1,,,,3,2,1,1,1,2,2,2,2,,1,2,2,,1,1,2,,1,2,,,,,1,2,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,1,2,1,2,1,1,,1,1,1,,1,1,1,1,2,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,160642077,1.96159951372225,1,40,1,3,1,1,1,0,1,0,1,1,4,4,4,4,0,4,2,0,2,2,2,5,5,1,1,3,2,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,,1,3,1,2,,2,2,,2,,2,1,2,2,1,,,,1,2,5,2,,,,2,2,,1,2,2,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,2,,,8,2,,2,2,,1,1,,2,2,,1,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,160652770,1.13002867154135,2,17,2,5,2,1,1,0,1,0,0,1,3,4,4,4,0,4,1,1,2,2,2,3,3,1,1,1,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,,2,3,2,2,,2,2,,2,,2,,2,2,2,,,2,2,1,1,2,,,,2,2,,4,2,2,,1,1,1,1,1,2,,,,,1,2,2,2,2,2,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,1,2,,2,1,,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,160731917,0.680369412799297,1,21,1,2,2,1,0,0,0,0,1,1,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,1,2,2,,2,,1,,2,2,1,,,,2,1,5,2,,,,,,,,,,,1,2,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,1,1,2,2,,2,1,,2,1,2,,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,160758465,1.41253583942669,2,16,2,2,2,1,0,0,0,0,0,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,3,,,2,8,,5,2,,,,,,,,,,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,2,2,2,2,1,2,2,5,2,,,,1,,,,,,,,,,,,,,,,2,8,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,160808644,0.822918331387438,1,28,2,2,1,2,1,0,1,1,0,1,1,4,4,4,0,2,3,1,2,1,2,2,4,,1,2,2,2,,,,,,,,,,,,,,,,,,1,2,1,2,3,2,1,1,,1,2,1,1,,2,2,,2,,2,2,2,2,2,,,2,3,3,4,1,2,2,2,2,2,,4,1,2,,2,,2,,2,1,2,2,,1,1,1,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,7,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,2,,1,1,,1,1,1,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,160897518,1.56415368886817,1,20,1,2,2,1,0,0,0,0,1,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,,1,,,,,2,2,,2,,1,2,1,2,1,,,,7,,5,1,1,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,2,1,1,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,2,,1,2,1,2,1,2,2,2,1,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,160930690,1.49243535169069,2,30,2,4,1,2,1,0,1,0,1,0,4,4,4,4,0,4,2,0,1,2,2,2,2,,2,1,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,1,2,,2,,2,,1,2,2,,,2,2,3,3,2,,,,2,2,,4,2,2,,1,2,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,2,,1,1,2,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,161037843,0.642129575640887,1,30,1,1,2,1,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,1,1,1,,,,7,,4,1,1,1,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,2,2,2,,2,2,1,1,1,2,,1,1,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,161107037,0.762295263105301,2,22,2,2,2,1,0,0,0,0,1,1,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,1,2,2,,2,,1,,2,2,1,,,,2,2,5,2,,,,,,,,,,,1,2,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,1,1,2,2,,2,2,1,2,2,,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,161121644,0.642175701480235,2,37,2,2,1,2,1,0,1,0,0,1,4,4,4,4,0,2,1,1,2,2,2,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,1,,2,2,,2,2,2,,2,2,2,,,2,1,2,3,2,,,,2,2,,4,2,2,,1,1,1,1,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,1,,1,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,161189286,1.12624156994224,2,39,1,3,1,1,0,0,0,0,1,0,4,4,4,2,0,2,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,1,2,1,2,,2,,,,2,2,2,,2,,1,,1,2,2,,,,5,2,2,2,,,,,,,,,,,1,2,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,1,3,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,2,,2,2,,2,1,,1,1,2,,1,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,161201699,0.437602237109642,1,36,1,5,1,1,0,0,0,0,1,0,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,1,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,2,2,1,2,,,,,,,,,,,1,1,1,1,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,2,,1,,1,4,1,1,2,2,,2,1,,2,1,2,,1,1,1,1,1,1,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,161259239,1.01982032352975,2,54,1,2,2,1,0,0,0,0,0,0,4,4,4,4,0,4,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,4,2,,,,,,,,,,,2,,3,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,2,1,2,2,1,2,2,2,4,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,161353196,0.547949678959821,2,36,2,3,2,1,0,0,0,0,1,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,1,5,2,,,,,,,,,,,1,2,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,161378939,1.53249346578482,1,48,2,3,2,2,1,1,1,1,1,1,4,4,4,4,0,1,1,1,2,2,2,3,3,1,1,1,1,2,,,,,,,,,,,3,3,3,1,2,2,,,,,,,,,1,1,1,3,1,2,,2,2,,2,2,2,2,2,2,1,,,2,1,1,1,2,,,,2,2,,1,1,2,,1,1,1,1,1,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,2,,1,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,161501803,0.765429494127126,2,39,1,1,1,1,1,1,1,1,1,0,1,4,4,4,0,4,3,1,2,2,2,4,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,1,2,1,,,,2,1,3,2,,,,2,2,,1,2,2,,2,,2,,1,2,,,,,1,1,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,2,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,161544303,2.24613281504123,1,16,2,3,2,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,2,4,1,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,1,1,2,2,1,,1,1,1,,1,1,1,1,2,2,1,2,,,,,,,,,,2,,2,1,2,1,2,1,2,2,1,2,2,1,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,161651134,1.60630339496028,1,34,1,2,2,1,0,0,0,0,1,1,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,1,2,2,,2,,1,,2,2,1,,,,2,3,2,2,,,,,,,,,,,1,2,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,161724868,1.12340361278352,1,41,1,4,2,1,0,0,0,0,1,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,1,2,2,,2,,1,,2,2,2,,,,7,,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,8,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,161754003,0.424986986206563,1,26,1,3,1,2,1,0,1,0,1,1,2,4,4,4,0,2,3,0,2,2,1,3,3,1,2,2,2,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,1,,,,,2,2,,2,,2,2,2,2,1,,,2,1,3,1,2,,,,2,2,,4,2,2,,2,,2,,1,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,1,2,2,1,,1,1,3,,2,1,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,161893149,0.601732213505983,2,18,2,4,2,1,0,0,0,0,0,0,5,4,5,4,0,5,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,2,3,3,3,2,,2,,,,3,3,3,,3,,2,,2,2,2,,,2,1,2,2,2,,,,,,,,,,,2,,2,,3,3,,,,,3,,,,,,,,,2,3,,,,,,,,2,,,,,,5,0,2,2,8,2,2,8,8,8,,8,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2,,2,3,3,3,3,3,3,3,2,2,3,3,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,161961162,0.25324331197111,1,70,2,5,2,1,1,1,1,1,0,1,4,4,4,4,0,2,1,1,2,2,1,3,3,1,1,2,1,2,,,,,,,,,,,2,2,2,1,1,2,,,,,,,,,1,1,1,2,1,2,,2,2,,2,2,2,2,2,2,2,,,2,1,1,2,2,,,,2,2,,1,2,2,,1,1,1,1,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,1,2,2,1,,1,2,,1,1,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,161997525,0.632605712131622,1,24,2,3,2,1,0,0,0,0,1,0,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,1,1,2,,,,,,,,,,,1,1,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,162033194,0.567024123894347,2,16,2,4,2,1,0,0,0,0,1,1,4,4,4,2,0,2,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,2,2,,1,,,,,2,1,2,2,,1,2,2,1,1,,,,5,1,1,1,1,1,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,4,,1,2,2,2,2,1,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,162066111,2.39548592667656,1,26,1,5,1,1,0,0,0,0,1,0,4,4,4,5,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,1,3,2,1,2,,,,2,2,,2,2,2,,2,,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,3,,,,,,2,1,2,1,2,2,2,2,2,2,1,1,1,2,2,,,,,,,,,,,,,,,,,1,,1,1,1,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
